id,type,speaker_or_blank,text,translation_or_blank,text_tts,lesson,section,pause_after_ms,repeat_count,repeat_style,is_key_phrase,playback_speed_hint
PODB010221,podcast,Profesor,조심하세요.,,[teacherly] 조심하세요.,11,vocab,0,1,normal,false,normal
PODB010222,podcast,Profesor,"아, 네.",,"[teacherly] 아, 네.",11,vocab,0,1,normal,false,normal
PODB010223,podcast,Profesor,도와주세요!,,[teacherly] 도와주세요!,11,vocab,0,1,normal,false,normal
PODB010224,podcast,Profesor,Ahora escucha la escena una vez más e intenta reconocer las frases clave.,,[teacherly] Ahora escucha la escena una vez más e intenta reconocer las frases clave.,11,outro,0,1,normal,false,normal
PODB010225,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 12.,,[teacherly] Hoy vamos a escuchar y entender la Lección 12.,12,intro,0,1,normal,false,normal
PODB010226,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,12,intro,0,1,normal,false,normal
PODB010227,podcast,여자,들어오세요.,,[calm narrator] 들어오세요.,12,scene,0,1,normal,false,normal
PODB010228,podcast,Saul,네?,,[calm narrator] 네?,12,scene,0,1,normal,false,normal
PODB010229,podcast,Aru,들어오세요.,,[calm narrator] 들어오세요.,12,scene,0,1,normal,false,normal
PODB010230,podcast,Saul,"아, 네.",,"[calm narrator] 아, 네.",12,scene,0,1,normal,false,normal
PODB010231,podcast,여자,앉으세요.,,[calm narrator] 앉으세요.,12,scene,0,1,normal,false,normal
PODB010232,podcast,Saul,감사합니다.,,[calm narrator] 감사합니다.,12,scene,0,1,normal,false,normal
PODB010233,podcast,Aru,여기는 집이에요.,,[calm narrator] 여기는 집이에요.,12,scene,0,1,normal,false,normal
PODB010234,podcast,Saul,집... 좋아요.,,[calm narrator] 집... 좋아요.,12,scene,0,1,normal,false,normal
PODB010235,podcast,여자,물 드릴까요?,,[calm narrator] 물 드릴까요?,12,scene,0,1,normal,false,normal
PODB010236,podcast,Saul,"네, 주세요.",,"[calm narrator] 네, 주세요.",12,scene,0,1,normal,false,normal
PODB010237,podcast,Narrador,들어오세요,pasa / entre,[calm narrator] 들어오세요,12,scene,0,1,normal,false,normal
PODB010238,podcast,Narrador,앉으세요,siéntate,[calm narrator] 앉으세요,12,scene,0,1,normal,false,normal
PODB010239,podcast,Profesor,"En la lección 12, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 12, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",12,explanation,0,1,normal,false,normal
PODB010240,podcast,Profesor,들어오세요.,,[teacherly] 들어오세요.,12,vocab,0,1,normal,false,normal
PODB010241,podcast,Profesor,네?,,[teacherly] 네?,12,vocab,0,1,normal,false,normal
PODB010242,podcast,Profesor,들어오세요.,,[teacherly] 들어오세요.,12,vocab,0,1,normal,false,normal
PODB010243,podcast,Profesor,"아, 네.",,"[teacherly] 아, 네.",12,vocab,0,1,normal,false,normal
PODB010244,podcast,Profesor,앉으세요.,,[teacherly] 앉으세요.,12,vocab,0,1,normal,false,normal
PODB010245,podcast,Profesor,Ahora escucha la escena una vez más e intenta reconocer las frases clave.,,[teacherly] Ahora escucha la escena una vez más e intenta reconocer las frases clave.,12,outro,0,1,normal,false,normal
PODB010246,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 13.,,[teacherly] Hoy vamos a escuchar y entender la Lección 13.,13,intro,0,1,normal,false,normal
PODB010247,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,13,intro,0,1,normal,false,normal
PODB010248,podcast,여자,이름이 뭐예요?,,[calm narrator] 이름이 뭐예요?,13,scene,0,1,normal,false,normal
PODB010249,podcast,Saul,저는 사울이에요.,,[calm narrator] 저는 사울이에요.,13,scene,0,1,normal,false,normal
PODB010250,podcast,여자,사울 씨.,,[calm narrator] 사울 씨.,13,scene,0,1,normal,false,normal
PODB010251,podcast,Saul,네.,,[calm narrator] 네.,13,scene,0,1,normal,false,normal
PODB010252,podcast,여자,저는 하나예요.,,[calm narrator] 저는 하나예요.,13,scene,0,1,normal,false,normal
PODB010253,podcast,Saul,하나 씨.,,[calm narrator] 하나 씨.,13,scene,0,1,normal,false,normal
PODB010254,podcast,하나,네.,,[calm narrator] 네.,13,scene,0,1,normal,false,normal
PODB010255,podcast,Saul,사람이 많아요.,,[calm narrator] 사람이 많아요.,13,scene,0,1,normal,false,normal
PODB010256,podcast,Aru,"네, 많아요.",,"[calm narrator] 네, 많아요.",13,scene,0,1,normal,false,normal
PODB010257,podcast,Saul,"한 명, 두 명, 세 명...",,"[calm narrator] 한 명, 두 명, 세 명...",13,scene,0,1,normal,false,normal
PODB010258,podcast,Profesor,"En la lección 13, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 13, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",13,explanation,0,1,normal,false,normal
PODB010259,podcast,Profesor,이름이 뭐예요?,,[teacherly] 이름이 뭐예요?,13,vocab,0,1,normal,false,normal
PODB010260,podcast,Profesor,저는 사울이에요.,,[teacherly] 저는 사울이에요.,13,vocab,0,1,normal,false,normal
PODB010261,podcast,Profesor,사울 씨.,,[teacherly] 사울 씨.,13,vocab,0,1,normal,false,normal
PODB010262,podcast,Profesor,네.,,[teacherly] 네.,13,vocab,0,1,normal,false,normal
PODB010263,podcast,Profesor,저는 하나예요.,,[teacherly] 저는 하나예요.,13,vocab,0,1,normal,false,normal
PODB010264,podcast,Profesor,Ahora escucha la escena una vez más e intenta reconocer las frases clave.,,[teacherly] Ahora escucha la escena una vez más e intenta reconocer las frases clave.,13,outro,0,1,normal,false,normal
PODB010265,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 14.,,[teacherly] Hoy vamos a escuchar y entender la Lección 14.,14,intro,0,1,normal,false,normal
PODB010266,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,14,intro,0,1,normal,false,normal
PODB010267,podcast,Aru,마을이에요.,,[calm narrator] 마을이에요.,14,scene,0,1,normal,false,normal
PODB010268,podcast,Saul,마을?,,[calm narrator] 마을?,14,scene,0,1,normal,false,normal
PODB010269,podcast,Aru,"네, 마을이에요.",,"[calm narrator] 네, 마을이에요.",14,scene,0,1,normal,false,normal
PODB010270,podcast,Hana,어서 오세요.,,[calm narrator] 어서 오세요.,14,scene,0,1,normal,false,normal
PODB010271,podcast,Saul,감사합니다.,,[calm narrator] 감사합니다.,14,scene,0,1,normal,false,normal
PODB010272,podcast,Aru,오늘은 여기 있어요.,,[calm narrator] 오늘은 여기 있어요.,14,scene,0,1,normal,false,normal
PODB010273,podcast,Saul,여기 있어요?,,[calm narrator] 여기 있어요?,14,scene,0,1,normal,false,normal
PODB010274,podcast,Aru,"네, 안전해요.",,"[calm narrator] 네, 안전해요.",14,scene,0,1,normal,false,normal
PODB010275,podcast,Saul,안전해요...,,[calm narrator] 안전해요...,14,scene,0,1,normal,false,normal
PODB010276,podcast,Aru,괜찮아요.,,[calm narrator] 괜찮아요.,14,scene,0,1,normal,false,normal
PODB010277,podcast,Saul,네. 괜찮아요.,,[calm narrator] 네. 괜찮아요.,14,scene,0,1,normal,false,normal
PODB010278,podcast,Narrador,마을,aldea,[calm narrator] 마을,14,scene,0,1,normal,false,normal
PODB010279,podcast,Narrador,안전해요,es seguro,[calm narrator] 안전해요,14,scene,0,1,normal,false,normal
PODB010280,podcast,Profesor,"En la lección 14, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 14, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",14,explanation,0,1,normal,false,normal
PODB010281,podcast,Profesor,마을이에요.,,[teacherly] 마을이에요.,14,vocab,0,1,normal,false,normal
PODB010282,podcast,Profesor,마을?,,[teacherly] 마을?,14,vocab,0,1,normal,false,normal
PODB010283,podcast,Profesor,"네, 마을이에요.",,"[teacherly] 네, 마을이에요.",14,vocab,0,1,normal,false,normal
PODB010284,podcast,Profesor,어서 오세요.,,[teacherly] 어서 오세요.,14,vocab,0,1,normal,false,normal
PODB010285,podcast,Profesor,감사합니다.,,[teacherly] 감사합니다.,14,vocab,0,1,normal,false,normal
PODB010286,podcast,Profesor,Ahora escucha la escena una vez más e intenta reconocer las frases clave.,,[teacherly] Ahora escucha la escena una vez más e intenta reconocer las frases clave.,14,outro,0,1,normal,false,normal
